1.000000000000000000e+00,-1.387778780781445676e-17
9.999383162408302939e-01,7.471145874175799673e-06
9.997532801828658000e-01,2.987914778571770791e-05
9.994449374809849518e-01,6.720770819301086219e-05
9.990133642141357795e-01,1.194296964610250256e-04
9.984586668665640374e-01,1.865071966311027118e-04
9.977809823015399981e-01,2.683915740347708745e-04
9.969804777275897978e-01,3.650235604906806874e-04
9.960573506572388824e-01,4.763333577493117366e-04
9.950118288582787685e-01,6.022407587791267503e-04
9.938441702975688852e-01,7.426552864188903924e-04
9.925546630773869339e-01,8.974763488523093691e-04
9.911436253643444161e-01,1.066593411296411220e-03
9.896114053108828745e-01,1.249886183233059334e-03
9.879583809693737173e-01,1.447224820451724348e-03
9.861849601988382785e-01,1.658470141118133234e-03
9.842915805643155380e-01,1.883473855026247812e-03
9.822787092288989275e-01,2.122078805146664082e-03
9.801468428384714215e-01,2.374119220534175179e-03
9.778965073991650048e-01,2.639420979620145380e-03
9.755282581475768211e-01,2.917801882875277475e-03
9.730426794137726487e-01,3.209071933796735221e-03
9.704403844771127829e-01,3.513033627146930349e-03
9.677220154149337450e-01,3.829482243345179449e-03
9.648882429441256736e-01,4.158206147897088034e-03
9.619397662556432582e-01,4.498987094732689873e-03
9.588773128419905145e-01,4.851600532314662151e-03
9.557016383177225904e-01,5.215815911375445979e-03
9.524135262330096774e-01,5.591396993142642990e-03
9.490137878803077687e-01,5.978102156920149512e-03
9.455032620941838939e-01,6.375684705901218940e-03
9.418828150443467884e-01,6.783893170108974691e-03
9.381533400219317365e-01,7.202471605380234010e-03
9.343157572190956550e-01,7.631159887333337222e-03
9.303710135019718219e-01,8.069693999294233477e-03
9.263200821770459781e-01,8.517806313188922007e-03
9.221639627510074266e-01,8.975225862450003644e-03
9.179036806841349705e-01,9.441678606031213283e-03
9.135402871372808598e-01,9.916887682670814941e-03
9.090748587125117020e-01,1.040057365459659544e-02
9.045084971874737256e-01,1.089245473992321578e-02
8.998423292435452359e-01,1.139224703304969610e-02
8.950775061878452066e-01,1.189966471242959178e-02
8.902152036691648451e-01,1.241442023515008236e-02
8.852566213878945156e-01,1.293622451782572291e-02
8.802029828000155209e-01,1.346478710338283591e-02
8.750555348152297963e-01,1.399981631338300531e-02
8.698155474893047856e-01,1.454101938560772161e-02
8.644843137107056652e-01,1.508810259670429615e-02
8.590631488815942962e-01,1.564077136976698909e-02
8.535533905932737309e-01,1.619873036680769679e-02
8.479563982961570989e-01,1.676168356614644167e-02
8.422735529643443630e-01,1.732933432483180561e-02
8.365062567548866568e-01,1.790138542627779661e-02
8.306559326618259131e-01,1.847753911338204102e-02
8.247240241650917181e-01,1.905749710746632714e-02
8.187119948743448727e-01,1.964096061345442512e-02
8.126213281678525968e-01,2.022763031177781182e-02
8.064535268264882983e-01,2.081720633756887345e-02
8.002101126629419525e-01,2.140938824777226940e-02
7.938926261462364575e-01,2.200387497687092755e-02
7.875026260216393403e-01,2.260036478198674398e-02
7.810416889260654028e-01,2.319855517817763849e-02
7.745114089990658979e-01,2.379814286480803898e-02
7.679133974894984949e-01,2.439882364392475037e-02
7.612492823579743995e-01,2.500029233161934691e-02
7.545207078751856589e-01,2.560224266340182728e-02
7.477293342162038003e-01,2.620436719465385131e-02
7.408768370508577172e-01,2.680635719726261884e-02
7.339649071302866146e-01,2.740790255357064553e-02
7.269952498697733745e-01,2.800869164880091799e-02
7.199695849279575954e-01,2.860841126313918084e-02
7.128896457825363298e-01,2.920674646467030094e-02
7.057571793025543272e-01,2.980338050437622913e-02
6.985739453173903657e-01,3.039799471440830098e-02
6.913417161825448076e-01,3.099026841084630626e-02
6.840622763423388486e-01,3.157987880214956078e-02
6.767374218896284876e-01,3.216650090449558325e-02
6.693689601226456842e-01,3.274980746518241226e-02
6.619587090990747269e-01,3.332946889525023604e-02
6.545084971874735036e-01,3.390515321244806646e-02
6.470201626161519171e-01,3.447652599563848230e-02
6.394955530196145821e-01,3.504325035169507385e-02
6.319365249826864872e-01,3.560498689590185784e-02
6.243449435824274252e-01,3.616139374681626162e-02
6.167226819279527650e-01,3.671212653650268720e-02
6.090716206982711434e-01,3.725683843698576747e-02
6.013936476782562046e-01,3.779518020370861014e-02
5.936906572928623005e-01,3.832680023671491271e-02
5.859645501397048317e-01,3.885134466020249977e-02
5.782172325201153651e-01,3.936845742102039469e-02
5.704506159687912081e-01,3.987778040660434897e-02
5.626666167821521292e-01,4.037895358276307606e-02
5.548671555455225723e-01,4.087161515164425968e-02
5.470541566592571625e-01,4.135540173012174081e-02
