1.0,0.0
0.99996647,1.006e-05
0.99978201,4.035e-05
0.99947463,9.082e-05
0.9990444,0.00016142
0.99849142,0.00025212
0.99781584,0.00036286
0.99701782,0.00049356
0.99609756,0.00064414
0.99505528,0.00081452
0.99389123,0.00100457
0.9926057,0.00121419
0.99119901,0.00144324
0.98967151,0.00169157
0.98802356,0.00195904
0.98625558,0.00224547
0.98436798,0.00255069
0.98236125,0.00287451
0.98023587,0.00321674
0.97799237,0.00357716
0.97563129,0.00395556
0.97315321,0.00435171
0.97055874,0.00476538
0.96784852,0.00519631
0.96502322,0.00564426
0.96208352,0.00610896
0.95903015,0.00659015
0.95586387,0.00708755
0.95258544,0.00760086
0.94919567,0.00812981
0.9456954,0.00867409
0.94208548,0.0092334
0.93836681,0.00980743
0.93454029,0.01039587
0.93060687,0.01099839
0.92656751,0.01161467
0.9224232,0.01224438
0.91817497,0.01288719
0.91382386,0.01354276
0.90937093,0.01421074
0.90481729,0.0148908
0.90016405,0.01558257
0.89541235,0.01628572
0.89056337,0.01699989
0.88561829,0.01772472
0.88057834,0.01845985
0.87544475,0.01920493
0.87021879,0.01995958
0.86490174,0.02072344
0.8594949,0.02149614
0.85399962,0.02227732
0.84841723,0.02306661
0.84274912,0.02386362
0.83699667,0.02466799
0.83116131,0.02547935
0.82524447,0.02629731
0.81924761,0.02712149
0.8131722,0.02795152
0.80701973,0.02878701
0.80079172,0.02962757
0.79448971,0.03047284
0.78811524,0.0313224
0.78166989,0.03217589
0.77515523,0.0330329
0.76857288,0.03389304
0.76192445,0.03475592
0.75521158,0.03562114
0.74843591,0.03648829
0.74159913,0.03735699
0.73470291,0.03822681
0.72774895,0.03909736
0.72073896,0.03996823
0.71367466,0.04083899
0.7065578,0.04170924
0.69939012,0.04257855
0.6921734,0.0434465
0.68490939,0.04431267
0.6775999,0.04517662
0.67024672,0.04603792
0.66285166,0.04689613
0.65541655,0.04775082
0.6479432,0.04860154
0.64043345,0.04944784
0.63288917,0.05028927
0.62531219,0.05112537
0.6177044,0.05195569
0.61006764,0.05277976
0.60240382,0.05359712
0.5947148,0.0544073
0.58700248,0.05520983
0.57926877,0.05600423
0.57151555,0.05679002
0.56374474,0.05756672
0.55595824,0.05833385
0.54815798,0.05909092
0.54034587,0.05983745
0.53252383,0.06057294
0.52469378,0.06129691
0.51685766,0.06200886
0.50901737,0.0627083
0.50117486,0.06339473
0.49333205,0.06406767
0.48549087,0.06472663
0.47765324,0.0653711
0.4698211,0.06600061
0.46199636,0.06661466
0.45418096,0.06721276
0.4463768,0.06779445
0.43858582,0.06835923
0.43080992,0.06890664
0.42305101,0.06943621
0.41531101,0.06994746
0.40759181,0.07043995
0.39989531,0.07091322
0.39222341,0.07136683
0.38457799,0.07180034
0.37696093,0.07221332
0.3693741,0.07260535
0.36181936,0.07297603
0.35429858,0.07332496
0.3468136,0.07365174
0.33936626,0.07395601
0.3319584,0.07423739
0.32459183,0.07449554
0.31726837,0.07473011
0.30998981,0.07494079
0.30275796,0.07512726
0.29557458,0.07528923
0.28844144,0.07542642
0.28136031,0.07553857
0.27433291,0.07562543
0.26736099,0.07568676
0.26044625,0.07572237
0.2535904,0.07573204
0.24679512,0.07571561
0.2400621,0.07567292
0.23339298,0.07560382
0.22678941,0.0755082
0.22025302,0.07538595
0.21378541,0.07523699
0.20738818,0.07506125
0.20105953,0.07485873
0.19477454,0.07462823
0.18853075,0.07436615
0.1823318,0.07406885
0.17618135,0.07373293
0.17008311,0.07335529
0.16404082,0.07293308
0.15805824,0.07246373
0.15213916,0.07194497
0.14628737,0.07137482
0.14050665,0.0707516
0.1348008,0.07007391
0.12917357,0.06934067
0.12362871,0.0685511
0.11816992,0.06770471
0.11280085,0.06680131
0.1075251,0.065841
